companyID,movieID,companyname
1350,117553,Parkway Productions
33,6075,Universal Pictures
1988,6075,Epic Productions
11393,6075,Bregman/Baer Productions
5,11310,Columbia Pictures
97,11310,Castle Rock Entertainment
8411,18658,Metro-Goldwyn-Mayer (MGM)
559,9350,TriStar Pictures
5358,9350,Canal+
14723,9350,Carolco Pictures
23246,9350,RCS Video
45728,9350,Cliffhanger Productions
45729,9350,Pioneer
4,9612,Paramount Pictures
915,2124,Hollywood Pictures
1504,2124,Cinergi Pictures Entertainment
559,26261,TriStar Pictures
23,19176,Imagine Entertainment
33,19176,Universal Pictures
8411,49299,Metro-Goldwyn-Mayer (MGM)
36863,49299,Maverick Picture Company
36864,49299,Cecchi Gori Europa N.V.
36865,49299,Eye Productions
68062,49299,Pentamerica
5739,11566,Donner/Shuler-Donner Productions
6194,11566,Warner Bros.
8816,11566,Northern Lights Entertainment
37,9571,Gramercy Pictures
6556,9571,Alphaville Productions
10932,9571,The Criterion Collection
1885,9739,Silver Pictures
6194,9739,Warner Bros.
8,34444,Fine Line Features
8411,26141,Metro-Goldwyn-Mayer (MGM)
708,10997,Beijing Film Studio
2269,10997,China Film Co-Production Corporation
36863,10997,Maverick Picture Company
41,50463,Orion Pictures
365,50463,Nelson Entertainment
705,10443,Spring Creek Productions
6194,10443,Warner Bros.
705,16297,Spring Creek Productions
6194,16297,Warner Bros.
4,18551,Paramount Pictures
705,18551,Spring Creek Productions
19534,18551,Mirage
8,25440,Fine Line Features
13,9024,Universal Studios
23,9024,Imagine Entertainment
4,37233,Paramount Pictures
932,37233,Mirage Enterprises
1302,37233,Davis Entertainment
104,1634,Canal Plus
508,1634,Regency Enterprises
644,1634,Alcor Films
6194,1634,Warner Bros.
23397,1634,Donner/Shuler-Donner Productions
14,13815,Miramax Films
6194,5503,Warner Bros.
5,35588,Columbia Pictures
33,2087,Universal Pictures
1644,2087,Largo Entertainment
8411,41579,Metro-Goldwyn-Mayer (MGM)
1422,18620,Killer Films
8888,18620,The Samuel Goldwyn Company
89521,18620,Can I Watch
89522,18620,Islet
89523,18620,KPVI
37,41006,Gramercy Pictures
915,4916,Hollywood Pictures
33,2019,Universal Pictures
467,2019,Renaissance Pictures
11462,2019,Alphaville Films
508,31642,Regency Enterprises
6194,31642,Warner Bros.
306,9255,Twentieth Century Fox Film Corporation
11751,9255,Sidley Wright & Associates
272,26271,Spelling Entertainment
1930,26271,IRS Media
10348,26271,Republic Pictures (II)
14,10612,Miramax Films
983,10612,Parallax Pictures
118,2259,Det Danske Filminstitut
705,2259,Spring Creek Productions
850,2259,Eurimages
10598,2259,Costa do Castelo Filmes
13096,2259,Neue Constantin Film
33027,2259,House of Spirits Film
1382,11934,PolyGram Filmed Entertainment
1885,11934,Silver Pictures
6194,11934,Warner Bros.
10163,11934,Working Title Films
23873,11934,PolyGram Filmproduktion
18,106143,Gracie Films
441,106143,Columbia Pictures Corporation
915,12475,Hollywood Pictures
97,9386,Castle Rock Entertainment
441,9386,Columbia Pictures Corporation
33,7984,Universal Pictures
2307,7984,Hell's Kitchen Films
9195,59930,Touchstone Pictures
9195,15765,Touchstone Pictures
4,31643,Paramount Pictures
11407,31643,Baltimore Pictures
33,6,Universal Pictures
1644,6,Largo Entertainment
4248,6,JVC Entertainment Networks
33,329,Universal Pictures
56,329,Amblin Entertainment
278,10909,Propaganda Films
3589,10909,Kouf/Bigelow Productions
285,507,Live Entertainment
37,34024,Gramercy Pictures
4,29918,Paramount Pictures
441,9593,Columbia Pictures Corporation
55528,9593,Oak Productions
9195,42580,Touchstone Pictures
11308,22317,Savoy Pictures
360,1413,Geffen Pictures
6194,1413,Warner Bros.
508,12121,Regency Enterprises
6194,12121,Warner Bros.
5,2246,Columbia Pictures
12,2246,New Line Cinema
97,2246,Castle Rock Entertainment
1023,2246,Nelvana Limited
4564,10502,Icon Entertainment International
6194,10502,Warner Bros.
559,10440,TriStar Pictures
12,9516,New Line Cinema
1885,2320,Silver Pictures
6194,2320,Warner Bros.
6116,5879,Argos Films
13139,5879,Oshima Productions
14668,5879,Shibata Organisation
8888,83718,The Samuel Goldwyn Company
10565,83718,Good Machine
3102,11971,Renaissance Films
8827,11971,American Playhouse Theatrical Films
559,2625,TriStar Pictures
1177,2625,Rastar Films
6194,31911,Warner Bros.
8888,31911,The Samuel Goldwyn Company
16827,31911,Night Life Inc.
306,788,Twentieth Century Fox Film Corporation
10230,788,Blue Wolf
10100,21450,Thin Man Films
10932,21450,The Criterion Collection
441,11231,Columbia Pictures Corporation
508,41588,Regency Enterprises
644,41588,Alcor Films
4198,41588,Ixtlan
6194,41588,Warner Bros.
10104,41588,New Regency Pictures
441,10447,Columbia Pictures Corporation
1280,10447,Pacific Western
1755,10447,Allied Filmmakers
4972,10447,Platinum Pictures
5,31586,Columbia Pictures
12,31586,New Line Cinema
97,31586,Castle Rock Entertainment
11912,9300,Mikado Film
27593,9300,Lenfilm Studio
36765,9300,Adventure Pictures
171,9559,Malpaso Productions
6194,9559,Warner Bros.
559,9800,TriStar Pictures
1274,9800,Clinica Estetico
418,713,New South Wales Film & Television Office
5186,713,The Australian Film Commission
7832,713,CiBy 2000
14089,713,Jan Chapman Productions
5,8291,Columbia Pictures
9195,18133,Touchstone Pictures
915,25557,Hollywood Pictures
33,22588,Universal Pictures
9195,10872,Touchstone Pictures
10288,10872,Don Simpson/Jerry Bruckheimer Films
5,1245,Columbia Pictures
2370,1245,Merchant Ivory Productions
1504,11858,Cinergi Pictures Entertainment
9195,11858,Touchstone Pictures
306,7007,Twentieth Century Fox Film Corporation
8780,7007,Walrus & Associates
5,10467,Columbia Pictures
10157,10467,Beacon Pictures
41,5550,Orion Pictures
9,8005,Gaumont
306,8005,Twentieth Century Fox Film Corporation
5612,8005,Brooksfilms
10163,2088,Working Title Films
31080,2088,Polygram Filmed Entertainment
36907,2088,Hilary Henkin
5186,10412,The Australian Film Commission
11840,10412,Film Victoria
39712,10412,Seon Film Productions
50619,10412,Romper Stomper Pty. Ltd.
75712,47889,Ruby in Paradise
75713,47889,Full Crew/Say Yea
559,14534,TriStar Pictures
14374,56583,David V. Picker Productions
36789,56583,Nessa Hyams
36790,56583,Carrie Productions Inc.
249,41878,Société Nouvelle de Cinématographie
16366,41878,La Sept Cinéma
33,424,Universal Pictures
56,424,Amblin Entertainment
306,35233,Twentieth Century Fox Film Corporation
28822,35233,Santo Domingo Film & Music Video
932,14291,Mirage Enterprises
508,103413,Regency Enterprises
644,103413,Alcor Films
6194,103413,Warner Bros.
37265,103413,Fron Film Production
70,11236,American Zoetrope
6194,11236,Warner Bros.
11308,11592,Savoy Pictures
17411,11592,Polar Entertainment
33,8850,Universal Pictures
5553,10445,Shadowlands Productions
11308,10445,Savoy Pictures
8,695,Fine Line Features
272,695,Spelling Entertainment
408,695,Avenue Entertainment
9195,43535,Touchstone Pictures
14,12519,Miramax Films
25158,12519,Sarah Radclyffe Productions - Sirens Limited
25159,12519,British Screen Finance Ltd
25160,12519,Samson Productions II
8411,23210,Metro-Goldwyn-Mayer (MGM)
10104,23210,New Regency Pictures
36889,23210,Maiden Movies
559,858,TriStar Pictures
4,867,Paramount Pictures
94856,867,Robert Evans Company
5798,78,Shaw Brothers
6194,78,Warner Bros.
7965,78,The Ladd Company
915,13203,Hollywood Pictures
559,10442,TriStar Pictures
5848,11074,Columbia Pictures Industries
6386,11074,Columbia Films S.A.
915,9607,Hollywood Pictures
1504,9607,Cinergi Pictures Entertainment
1755,9607,Allied Filmmakers
5888,9607,Walt Disney
12288,9607,Nintendo
12,17585,New Line Cinema
915,9057,Hollywood Pictures
1382,9057,PolyGram Filmed Entertainment
10201,9057,Interscope Communications
12883,9057,Nomura Babcock & Brown
164,20967,Rhombus Media
559,10635,TriStar Pictures
11061,10635,Motion Picture Corporation of America (MPCA)
8601,9479,Tim Burton Productions
8835,9479,Skellington Productions Inc.
9195,9479,Touchstone Pictures
2,10057,Walt Disney Pictures
175,10057,Caravan Pictures
915,11969,Hollywood Pictures
1504,11969,Cinergi Pictures Entertainment
6194,41590,Warner Bros.
10210,41590,Morgan Creek Productions
342,319,Davis-Films
3322,319,August Entertainment
6194,319,Warner Bros.
10210,319,Morgan Creek Productions
306,15139,Twentieth Century Fox Film Corporation
6189,15139,Turner Pictures (I)
806,161158,Téléfilm Canada
1203,161158,The Ontario Film Development Corporation
2480,161158,Alliance Communications Corporation
10348,85247,Republic Pictures (II)
37572,85247,Keystone Film Company (II)
82,51980,Renn Productions
83,51980,France 2 Cinéma
1524,51980,DD Productions
6194,24405,Warner Bros.
10210,24405,Morgan Creek Productions
6566,11655,CNCAIMC
8,11800,Fine Line Features
2658,11800,Some Film
7832,8223,CiBy 2000
11736,8223,El Deseo S.A.
5778,14587,Channel 4 Television
5,31504,Columbia Pictures
97,31504,Castle Rock Entertainment
157,41653,SVT Drama
235,41653,Nordisk Film
6181,41653,Svensk Filmindustri (SF)
7446,41653,Svenska Filminstitutet (SFI)
8,17600,Fine Line Features
55150,17600,Swelter Films
55151,17600,Buckeye Films
33,10897,Universal Pictures
56,10897,Amblin Entertainment
23506,10897,King World Entertainment
4,21352,Paramount Pictures
559,37345,TriStar Pictures
58,32562,Sony Pictures Classics
181,32562,Channel Four Films
201,32562,Arte
1606,32562,Brillstein-Grey Entertainment
3268,32562,Home Box Office (HBO)
3614,32562,Columbia Pictures Television
4606,32562,Zweites Deutsches Fernsehen (ZDF)
58855,32562,Telling Pictures
9364,25403,Sacher Film
16366,25403,La Sept Cinéma
20769,25403,Banfilm
37352,124304,Oscar Kramer S.A.
37353,124304,Aura Film
37354,124304,Mojame S.A.
4,9066,Paramount Pictures
306,771,Twentieth Century Fox Film Corporation
477,771,Hughes Entertainment
4,251,Paramount Pictures
2,812,Walt Disney Pictures
574,280,Lightstorm Entertainment
1280,280,Pacific Western
5358,280,Canal+
14723,280,Carolco Pictures
61409,280,T2 Productions
335,581,Tig Productions
2630,581,Majestic Films International
16636,80350,Shapiro-Glickenhaus Entertainment
1382,268,PolyGram Filmed Entertainment
4357,268,The Guber-Peters Company
6194,268,Warner Bros.
41,274,Orion Pictures
55072,274,Strong Heart/Demme Production
3166,408,Walt Disney Productions
2,10020,Walt Disney Pictures
6125,10020,Walt Disney Animation Studios
10282,10020,Silver Screen Partners IV
6,10895,RKO Radio Pictures
3166,10895,Walt Disney Productions
9195,114,Touchstone Pictures
10282,114,Silver Screen Partners IV
7399,41043,Sodaperaga Productions
23647,41043,La Sept Cinéma
38963,41043,Fontaine Sarl
4051,576,Warner Brothers/Seven Arts
4063,15477,Trimark Pictures
5551,59146,Long Shong Pictures
306,30528,Twentieth Century Fox Film Corporation
46108,30528,Ubu Productions
306,7300,Twentieth Century Fox Film Corporation
711,7300,Fox 2000 Pictures
10103,7300,Via Rosa Productions
81131,7300,Rosa Productions
278,10824,Propaganda Films
1382,10824,PolyGram Filmed Entertainment
5996,261246,BBC
1382,275,PolyGram Filmed Entertainment
10163,275,Working Title Films
2,25059,Walt Disney Pictures
4952,11827,Canadian Film Development Corporation (CFDC)
14,8766,Miramax Films
7405,8766,Dimension Films
15343,8766,Trans Atlantic Entertainment
14,23570,Miramax Films
65446,23570,The Chess Club
14,47333,Miramax Films
3166,10112,Walt Disney Productions
49,4307,El Deseo
105,4307,Ciby 2000
1382,46029,PolyGram Filmed Entertainment
6861,46029,Lolafilms
9195,46029,Touchstone Pictures
10201,46029,Interscope Communications
20295,46029,Sociedad General de Televisión (Sogetel)
21108,46029,Fernando Trueba Producciones Cinematográficas
33,32308,Universal Pictures
356,52873,TF1 Films Productions
635,52873,Les Films Alain Sarde
71842,44281,Cinétéléfilms
75423,44281,France Média
75424,44281,Les Films du Scarabée
12,28121,New Line Cinema
11308,28121,Savoy Pictures
441,12520,Columbia Pictures Corporation
6032,12520,The Vault
38091,12520,WF/X
4,1592,Paramount Pictures
8411,19042,Metro-Goldwyn-Mayer (MGM)
45,38884,Road Movies Filmproduktion GmbH
225,38884,BIM Distribuzione
315,38884,Filmstiftung Nordrhein-Westfalen
744,38884,Diaphana Films
850,38884,Eurimages
982,38884,Road Movies Dritte Produktionen
983,38884,Parallax Pictures
986,38884,Degeto Film
3324,38884,British Broadcasting Corporation (BBC)
6639,38884,Televisión Española (TVE)
9335,38884,Canal+ España
10163,38884,Working Title Films
12745,38884,British Screen Productions
14245,38884,Messidor Films
30226,38884,European Co-production Fund
1302,47449,Davis Entertainment
38179,47449,Skyline Entertainment Partners
38180,47449,Dark Matter Productions
12,36259,New Line Cinema
60,41852,United Artists
23,9099,Imagine Entertainment
33,9099,Universal Pictures
247,2021,Granada Film Productions
271,2021,Mainstream S.A.
5358,2021,Canal+
20777,2021,British Screen Productions
31080,2021,Polygram Filmed Entertainment
43,61752,Fox Searchlight Pictures
4319,61752,40 Acres & A Mule Filmworks
976,10988,Marvin Worth Productions
3668,10988,ABC Productions
6194,10988,Warner Bros.
10210,10988,Morgan Creek Productions
311,11479,Procirep
3823,11479,TF1 Films Production
5358,11479,Canal+
9195,11479,Touchstone Pictures
14191,11479,Ice Films
101,398959,Roxy Film
80481,398959,Made in Munich Filmproduktion
7025,287305,Westdeutscher Rundfunk (WDR)
191,339428,Senator Film Produktion
306,10684,Twentieth Century Fox Film Corporation
1302,10684,Davis Entertainment
4,954,Paramount Pictures
44,954,Cruise/Wagner Productions
7325,68445,Icicle
7326,68445,Film Fonds
7327,68445,Pandora Filmproduktion (
2231,18989,Trilogy Entertainment Group
8411,18989,Metro-Goldwyn-Mayer (MGM)
10355,18989,Spelling Films
47,10801,Constantin Film
6636,54285,Park Chul-Soo Films Ltd.
33,8840,Universal Pictures
915,11107,Hollywood Pictures
1382,11107,PolyGram Filmed Entertainment
3492,11107,Island Pictures
1066,16417,Distant Horizons
38208,16417,Koukus Troika
38209,16417,Toron Screen Corporation
641,10363,Titanus
7046,10363,Paris Film
11290,10363,Robert et Raymond Hakim
247,161070,Granada Film Productions
20928,161070,Majestic Films International
38178,161070,Newcomm
2,10539,Walt Disney Pictures
1755,10539,Allied Filmmakers
23,10543,Imagine Entertainment
33,10543,Universal Pictures
4,18414,Paramount Pictures
126,18414,Lakeshore Entertainment
12,47502,New Line Cinema
14,47502,Miramax Films
653,11902,Komuna
6242,11902,Barrandov Studios
17666,27098,Per Holst Filmproduktion
10354,25087,FM Entertainment International N.V.
1984,5801,Government of West Bengal
26424,896,Satyajit Ray Productions
33,3065,Universal Pictures
37,3065,Gramercy Pictures
1310,3065,Best Brains
3592,2300,Warner Bros. Family Entertainment
8816,2300,Northern Lights Entertainment
55527,2300,Courtside Seats Productions
4,8069,Paramount Pictures
1216,8069,Dino de Laurentiis Cinematografica
1497,8069,Marianne Productions
4106,288173,Libra Pictures
97,221917,Castle Rock Entertainment
441,221917,Columbia Pictures Corporation
16832,221917,129 Productions
46654,8072,Filmstudio
54659,8072,Athos Films
63558,8072,Chaumiane
875,35797,Films A2
900,35797,Les Films de la Tour
16772,35797,Little Bear
52599,83857,Mike Lobell Productions
5270,33245,Opala Productions
2,27281,Walt Disney Pictures
10201,27281,Interscope Communications
264,105045,Studio Babelsberg
310,105045,Centre National de la Cinématographie
1712,105045,Odessa Films
5358,105045,Canal+
5982,105045,Bioskop Film
7025,105045,Westdeutscher Rundfunk (WDR)
559,40001,TriStar Pictures
8331,29621,Van Peebles Films
23098,29621,Triumph Films
38955,29621,Orpheus Films
285,20762,Live Entertainment
1854,48260,Dan Films
8095,48260,Merseyside Film Production Fund
12745,48260,British Screen Productions
8,12656,Fine Line Features
216,12656,Jersey Films
12,38867,New Line Cinema
2480,38867,Alliance Communications Corporation
26109,38867,Evzen Kolar Productions
12,25969,New Line Cinema
4655,44103,Favorite Films
452,753,Maurice McEndree Productions
453,753,Walter Reade Organization Inc.
454,753,Faces International Films
1382,43634,PolyGram Filmed Entertainment
9195,43634,Touchstone Pictures
10201,43634,Interscope Communications
33,9103,Universal Pictures
2982,9103,Signature Pictures
10828,9103,MDP Worldwide
38114,9103,Selima Films AVV
216,29649,Jersey Films
559,29649,TriStar Pictures
8411,10990,Metro-Goldwyn-Mayer (MGM)
306,8866,Twentieth Century Fox Film Corporation
55140,8866,Noon Attack Pictures
2,12233,Walt Disney Pictures
554,12233,Silver Screen Partners III
175,23449,Caravan Pictures
915,23449,Hollywood Pictures
33,36355,Universal Pictures
27128,36355,The Bubble Factory
38181,36355,American Films
1066,37667,Distant Horizons
3324,37667,British Broadcasting Corporation (BBC)
53009,37667,Miramax
14,90148,Miramax Films
182,922,JVC Entertainment
254,922,Pandora Filmproduktion
506,922,Newmarket Capital Group
663,922,12 Gauge Productions
83,11876,France 2 Cinéma
582,11876,Hachette Première
5358,11876,Canal+
17777,52633,Centaur Pictures Inc.
104,11687,Canal Plus
7961,11687,Gaumont International
16804,11687,France 3 Cinema
441,9304,Columbia Pictures Corporation
33624,73183,Wood-Thomas Pictures
5,9100,Columbia Pictures
306,20759,Twentieth Century Fox Film Corporation
54051,20759,Atman Entertainment
89312,20759,Fred Berner Films
9195,46063,Touchstone Pictures
254,40651,Pandora Filmproduktion
3541,40651,Koninck Studios
64448,40651,Image Forum
12,36915,New Line Cinema
364,36915,The Rank Organisation
6137,36915,Ruddy Morgan Productions
10171,36915,PVM Entertainment
11308,36915,Savoy Pictures
